wall_time,cam,rtp_seq,passthrough_ms,dropped_packets
16:42:59.687,2,34775,0.392,0
16:42:59.688,2,34776,0.587,0
16:42:59.688,2,34777,0.535,0
16:42:59.688,2,34778,0.500,0
16:42:59.688,2,34779,0.373,0
16:42:59.689,1,46297,3.085,0
16:42:59.689,0,26054,3.423,8
16:42:59.689,1,46298,3.228,0
16:42:59.690,0,26061,1.072,6
16:42:59.690,2,34780,1.505,0
16:42:59.690,0,26062,1.244,0
16:42:59.690,2,34782,1.520,1
16:42:59.690,2,34784,0.556,1
16:42:59.691,2,34785,0.418,0
16:42:59.691,0,26063,0.519,0
16:42:59.691,1,46299,1.107,0
16:42:59.692,2,34786,0.998,0
16:42:59.692,2,34788,0.801,1
16:42:59.692,0,26064,1.231,0
16:42:59.692,0,26067,1.038,2
16:42:59.692,1,46300,1.998,0
16:42:59.693,1,46301,1.565,0
16:42:59.693,1,46302,0.275,0
16:42:59.693,2,34789,1.779,0
16:42:59.693,0,26068,2.116,0
16:42:59.693,2,34793,0.500,3
16:42:59.694,0,26069,1.207,0
16:42:59.694,0,26070,1.235,0
16:42:59.694,2,34794,0.595,0
16:42:59.694,0,26071,0.352,0
16:42:59.694,2,34795,0.802,0
16:42:59.695,0,26078,0.223,6
16:42:59.695,2,34796,0.814,0
16:42:59.695,0,26079,0.305,0
16:42:59.695,1,46303,1.089,0
16:42:59.695,1,46304,0.605,0
16:42:59.696,0,26080,1.176,0
16:42:59.696,1,46305,0.436,0
16:42:59.696,1,46306,0.395,0
16:42:59.697,1,46307,0.348,0
16:42:59.697,2,34797,2.001,0
16:42:59.697,2,34802,0.677,4
16:42:59.698,1,46308,0.297,0
16:42:59.698,1,46309,0.956,0
16:42:59.699,0,26081,3.202,0
16:42:59.699,2,34803,2.227,0
16:42:59.699,0,26083,1.762,1
16:42:59.699,2,34804,1.152,0
16:42:59.699,0,26084,0.841,0
16:42:59.699,2,34805,0.523,0
16:42:59.699,1,46314,1.105,4
16:42:59.700,2,34806,0.142,0
16:42:59.700,1,46317,1.264,2
16:42:59.700,0,26085,0.287,0
16:42:59.700,1,46318,1.450,0
16:42:59.700,2,34807,0.287,0
16:42:59.700,0,26086,0.283,0
16:42:59.701,1,46319,1.255,0
16:42:59.701,2,34808,0.301,0
16:42:59.701,1,46320,0.651,0
16:42:59.701,1,46321,0.541,0
16:42:59.702,2,34809,0.899,0
16:42:59.703,2,34812,0.512,2
16:42:59.703,2,34813,0.469,0
16:42:59.703,1,46322,2.101,0
16:42:59.704,2,34814,1.470,0
16:42:59.706,0,26087,4.736,0
16:42:59.706,2,34820,2.284,5
16:42:59.707,2,34833,0.400,12
16:42:59.707,2,34834,0.555,0
16:42:59.707,2,34835,0.198,0
16:42:59.707,0,26103,1.551,15
16:42:59.708,1,46330,5.050,7
16:42:59.708,1,46336,0.727,5
16:42:59.708,0,26104,2.035,0
16:42:59.708,1,46337,0.671,0
16:42:59.708,2,34836,0.374,0
16:42:59.709,0,26105,0.313,0
16:42:59.709,1,46338,0.324,0
16:42:59.709,0,26106,0.471,0
16:42:59.709,0,26107,0.531,0
16:42:59.709,2,34837,0.971,0
16:42:59.710,2,34838,1.014,0
16:42:59.710,0,26108,0.366,0
16:42:59.710,1,46339,1.050,0
16:42:59.710,2,34840,0.514,1
16:42:59.710,2,34841,0.511,0
16:42:59.710,1,46341,0.687,1
16:42:59.710,1,46342,0.718,0
16:42:59.710,1,46343,0.200,0
16:42:59.710,1,46344,0.154,0
16:42:59.711,2,34842,0.274,0
16:42:59.711,0,26109,0.422,0
16:42:59.711,1,46345,0.287,0
16:42:59.711,0,26110,0.456,0
16:42:59.711,2,34843,0.173,0
16:42:59.711,0,26111,0.559,0
16:42:59.711,2,34844,0.053,0
16:42:59.711,1,46346,0.770,0
16:42:59.711,0,26112,0.303,0
16:42:59.711,1,46347,0.701,0
16:42:59.711,2,34845,0.230,0
16:42:59.712,0,26113,0.239,0
16:42:59.712,1,46348,0.155,0
16:42:59.712,1,46349,0.098,0
16:42:59.712,0,26114,0.059,0
16:42:59.712,1,46350,0.129,0
16:42:59.712,2,34846,0.142,0
16:42:59.712,2,34847,0.258,0
16:42:59.713,2,34848,0.250,0
16:42:59.713,0,26115,0.150,0
16:42:59.713,1,46351,0.426,0
16:42:59.713,0,26116,0.217,0
16:42:59.713,1,46352,0.294,0
16:42:59.713,2,34849,0.209,0
16:42:59.714,1,46353,0.610,0
16:42:59.714,2,34850,0.198,0
16:42:59.714,0,26117,1.277,0
16:42:59.714,1,46355,1.126,1
16:42:59.715,1,46359,0.561,3
16:42:59.715,2,34851,0.507,0
16:42:59.715,1,46360,0.715,0
16:42:59.715,0,26118,0.936,0
16:42:59.715,0,26119,1.052,0
16:42:59.715,0,26120,0.328,0
16:42:59.715,1,46361,0.842,0
16:42:59.716,1,46362,0.302,0
16:42:59.716,1,46363,0.334,0
16:42:59.716,2,34852,0.960,0
16:42:59.716,0,26121,0.639,0
16:42:59.716,1,46364,0.367,0
16:42:59.716,1,46365,0.379,0
16:42:59.717,2,34853,1.009,0
16:42:59.717,0,26122,0.506,0
16:42:59.717,0,26123,0.172,0
16:42:59.717,1,46366,0.203,0
16:42:59.717,1,46367,0.290,0
16:42:59.717,0,26124,0.558,0
16:42:59.717,2,34855,1.008,1
16:42:59.718,0,26125,0.553,0
16:42:59.718,0,26126,0.241,0
16:42:59.718,0,26127,0.307,0
16:42:59.718,1,46368,1.016,0
16:42:59.718,1,46372,0.752,3
16:42:59.718,1,46373,0.832,0
16:42:59.719,0,26128,0.228,0
16:42:59.719,0,26129,0.174,0
16:42:59.719,1,46374,0.445,0
16:42:59.719,2,34856,2.491,0
16:42:59.719,2,34863,0.464,6
16:42:59.719,0,26130,0.576,0
16:42:59.720,2,34864,0.609,0
16:42:59.720,2,34865,0.614,0
16:42:59.720,0,26132,0.974,1
16:42:59.720,1,46375,0.717,0
16:42:59.720,1,46377,0.470,1
16:42:59.720,1,46378,0.259,0
16:42:59.721,2,34866,0.174,0
16:42:59.721,1,46379,0.424,0
16:42:59.721,0,26138,0.908,5
16:42:59.721,1,46380,0.529,0
16:42:59.721,2,34867,0.480,0
16:42:59.721,0,26142,0.841,3
16:42:59.721,2,34868,0.694,0
16:42:59.722,2,34869,0.257,0
16:42:59.722,2,34870,0.239,0
16:42:59.722,2,34871,0.194,0
16:42:59.722,0,26143,1.611,0
16:42:59.722,2,34872,0.359,0
16:42:59.722,1,46381,1.506,0
16:42:59.722,0,26144,1.262,0
16:42:59.723,0,26145,1.456,0
16:42:59.723,0,26146,0.439,0
16:42:59.723,0,26147,0.464,0
16:42:59.723,2,34873,0.558,0
16:42:59.723,1,46385,1.064,3
16:42:59.723,2,34877,0.565,3
16:42:59.723,0,26148,0.287,0
16:42:59.724,2,34878,0.624,0
16:42:59.724,0,26149,0.295,0
16:42:59.724,1,46388,1.200,2
16:42:59.724,2,34879,0.656,0
16:42:59.724,1,46393,0.392,4
16:42:59.724,0,26150,0.248,0
16:42:59.724,2,34880,0.099,0
16:42:59.724,0,26151,0.498,0
16:42:59.724,1,46394,0.508,0
16:42:59.724,0,26152,0.237,0
16:42:59.724,2,34881,0.256,0
16:42:59.725,1,46395,0.633,0
16:42:59.725,0,26153,0.313,0
16:42:59.725,0,26154,0.314,0
16:42:59.725,2,34882,0.268,0
16:42:59.725,2,34883,0.293,0
16:42:59.725,0,26155,0.471,0
16:42:59.725,0,26156,0.261,0
16:42:59.725,1,46396,0.417,0
16:42:59.725,0,26157,0.291,0
16:42:59.726,0,26158,0.245,0
16:42:59.726,2,34884,0.148,0
16:42:59.726,1,46397,0.670,0
16:42:59.726,2,34885,0.127,0
16:42:59.726,1,46399,0.333,1
16:42:59.726,1,46400,0.365,0
16:42:59.726,2,34886,0.103,0
16:42:59.726,1,46401,0.314,0
16:42:59.727,0,26159,1.065,0
16:42:59.727,1,46402,0.134,0
16:42:59.727,0,26161,0.312,1
16:42:59.727,2,34887,0.181,0
16:42:59.727,0,26162,0.584,0
16:42:59.727,1,46403,0.446,0
16:42:59.727,2,34888,0.156,0
16:42:59.727,0,26164,0.640,1
16:42:59.728,1,46404,0.412,0
16:42:59.728,2,34889,0.157,0
16:42:59.728,0,26166,0.649,1
16:42:59.728,1,46405,0.579,0
16:42:59.728,1,46407,0.254,1
16:42:59.728,2,34890,0.231,0
16:42:59.728,1,46408,0.345,0
16:42:59.729,0,26167,1.043,0
16:42:59.729,0,26168,0.948,0
16:42:59.729,2,34891,0.594,0
16:42:59.729,1,46409,0.144,0
16:42:59.729,0,26169,0.474,0
16:42:59.729,1,46410,0.098,0
16:42:59.729,0,26170,0.552,0
16:42:59.730,2,34892,0.924,0
16:42:59.730,2,34895,0.461,2
16:42:59.730,0,26171,0.417,0
16:42:59.730,2,34896,0.647,0
16:42:59.730,0,26172,0.670,0
16:42:59.730,1,46411,0.780,0
16:42:59.731,0,26174,1.028,1
16:42:59.731,0,26178,0.347,3
16:42:59.731,1,46412,0.979,0
16:42:59.731,2,34897,1.140,0
16:42:59.731,1,46413,1.045,0
16:42:59.731,2,34901,0.507,3
16:42:59.733,1,46414,1.741,0
16:42:59.733,2,34902,2.139,0
16:42:59.734,0,26179,2.827,0
16:42:59.734,2,34903,0.592,0
16:42:59.734,1,46425,0.996,10
16:42:59.734,2,34904,1.145,0
16:42:59.735,1,46427,1.164,1
16:42:59.735,2,34905,1.050,0
16:42:59.735,1,46430,0.506,2
16:42:59.735,2,34906,0.109,0
16:42:59.735,0,26194,1.432,14
16:42:59.735,1,46431,0.720,0
16:42:59.735,0,26196,1.068,1
16:42:59.735,0,26197,1.069,0
16:42:59.736,1,46433,0.537,1
16:42:59.736,2,34907,0.079,0
16:42:59.736,1,46435,0.449,1
16:42:59.736,0,26198,0.575,0
16:42:59.736,2,34908,0.053,0
16:42:59.736,1,46436,0.625,0
16:42:59.736,2,34909,0.134,0
16:42:59.736,0,26199,0.595,0
16:42:59.736,1,46437,0.155,0
16:42:59.736,0,26200,0.513,0
16:42:59.736,0,26201,0.499,0
16:42:59.737,2,34910,0.063,0
16:42:59.737,1,46438,0.237,0
16:42:59.737,0,26202,0.393,0
16:42:59.737,0,26204,0.320,1
16:42:59.737,2,34911,0.267,0
16:42:59.737,1,46439,0.207,0
16:42:59.737,0,26205,0.646,0
16:42:59.737,2,34912,0.148,0
16:42:59.737,0,26208,0.355,2
16:42:59.738,1,46440,0.101,0
16:42:59.738,0,26209,0.445,0
16:42:59.738,1,46441,0.193,0
16:42:59.738,2,34913,0.129,0
16:42:59.738,1,46442,0.216,0
16:42:59.738,0,26210,0.611,0
16:42:59.738,0,26211,0.494,0
16:42:59.738,2,34914,0.271,0
16:42:59.738,1,46443,0.084,0
16:42:59.738,1,46444,0.124,0
16:42:59.738,2,34915,0.516,0
16:42:59.739,0,26212,0.528,0
16:42:59.739,0,26213,0.510,0
16:42:59.739,2,34917,0.257,1
16:42:59.739,0,26214,0.406,0
16:42:59.739,0,26215,0.309,0
16:42:59.739,1,46445,0.225,0
16:42:59.739,0,26216,0.435,0
16:42:59.739,2,34918,0.671,0
16:42:59.739,1,46446,0.316,0
16:42:59.739,1,46447,0.311,0
16:42:59.739,2,34919,0.982,0
16:42:59.740,2,34922,0.438,2
16:42:59.740,1,46448,0.186,0
16:42:59.740,2,34923,0.600,0
16:42:59.740,2,34924,0.518,0
16:42:59.740,1,46449,0.380,0
16:42:59.740,1,46450,0.295,0
16:42:59.740,0,26217,0.712,0
16:42:59.740,2,34925,0.247,0
16:42:59.740,0,26220,0.268,2
16:42:59.741,2,34926,0.189,0
16:42:59.741,1,46451,0.390,0
16:42:59.741,0,26221,0.550,0
16:42:59.742,2,34927,1.348,0
16:42:59.742,1,46452,1.060,0
16:42:59.742,2,34932,0.317,4
16:42:59.742,0,26223,1.376,1
16:42:59.742,0,26225,0.288,1
16:42:59.742,2,34933,0.575,0
16:42:59.742,2,34934,0.736,0
16:42:59.742,0,26226,0.600,0
16:42:59.743,2,34935,0.270,0
16:42:59.743,0,26228,0.515,1
16:42:59.743,0,26229,0.651,0
16:42:59.743,0,26232,0.244,2
16:42:59.743,0,26233,0.305,0
16:42:59.743,1,46458,1.595,5
16:42:59.743,1,46461,0.980,2
16:42:59.743,1,46462,0.897,0
16:42:59.743,1,46463,0.172,0
16:42:59.744,1,46464,1.002,0
16:42:59.745,1,46470,0.351,5
16:42:59.745,0,26234,1.377,0
16:42:59.745,0,26236,0.321,1
16:42:59.745,1,46471,0.698,0
16:42:59.745,0,26238,0.469,1
16:42:59.745,0,26239,0.624,0
16:42:59.746,1,46472,0.392,0
16:42:59.746,2,34936,3.461,0
16:42:59.746,2,34949,0.818,12
16:42:59.746,2,34950,0.813,0
16:42:59.746,2,34951,0.166,0
16:42:59.746,2,34952,0.046,0
16:42:59.748,2,34953,2.032,0
16:42:59.749,0,26240,2.981,0
16:42:59.749,1,46473,3.162,0
16:42:59.749,1,46488,0.746,14
16:42:59.749,0,26247,0.666,6
16:42:59.749,0,26249,0.434,1
16:42:59.749,1,46489,1.042,0
16:42:59.749,0,26250,0.531,0
16:42:59.749,1,46490,0.572,0
16:42:59.750,2,34966,1.423,12
16:42:59.750,1,46491,0.248,0
16:42:59.750,2,34967,1.484,0
16:42:59.750,1,46492,0.063,0
16:42:59.750,1,46493,0.136,0
16:42:59.750,2,34968,0.096,0
16:42:59.750,0,26252,1.058,1
16:42:59.751,1,46494,0.531,0
16:42:59.751,0,26259,1.064,6
16:42:59.751,0,26262,0.388,2
16:42:59.751,2,34969,0.736,0
16:42:59.751,2,34971,0.629,1
16:42:59.751,0,26263,0.709,0
16:42:59.752,1,46495,0.166,0
16:42:59.752,2,34972,1.056,0
16:42:59.752,0,26264,0.594,0
16:42:59.752,2,34973,1.083,0
16:42:59.752,1,46496,0.167,0
16:42:59.753,0,26265,1.081,0
16:42:59.753,0,26268,0.278,2
16:42:59.753,2,34974,0.929,0
16:42:59.753,2,34975,0.822,0
16:42:59.753,1,46497,0.219,0
16:42:59.753,0,26269,0.763,0
16:42:59.754,1,46498,0.323,0
16:42:59.754,0,26271,0.534,1
16:42:59.754,2,34976,0.157,0
16:42:59.754,2,34977,0.181,0
16:42:59.754,1,46499,1.113,0
16:42:59.755,1,46502,0.920,2
16:42:59.755,2,34978,0.226,0
16:42:59.755,1,46503,1.051,0
16:42:59.755,0,26272,1.726,0
16:42:59.755,2,34979,0.114,0
16:42:59.756,0,26275,1.432,2
16:42:59.756,0,26277,0.677,1
16:42:59.756,2,34980,0.521,0
16:42:59.756,1,46504,1.035,0
16:42:59.756,2,34981,0.574,0
16:42:59.756,1,46505,0.457,0
16:42:59.756,0,26278,1.022,0
16:42:59.757,0,26279,0.758,0
16:42:59.757,1,46506,0.736,0
16:42:59.757,0,26280,0.207,0
16:42:59.757,1,46507,0.717,0
16:42:59.758,0,26281,0.203,0
16:42:59.758,2,34982,1.054,0
16:42:59.758,2,34986,0.408,3
16:42:59.758,2,34987,0.336,0
16:42:59.758,1,46508,1.386,0
16:42:59.759,0,26282,0.328,0
16:42:59.759,2,34988,0.888,0
16:42:59.759,2,34990,0.876,1
16:42:59.759,2,34991,0.903,0
16:42:59.760,2,34992,0.614,0
16:42:59.760,1,46510,1.847,1
16:42:59.760,0,26283,1.250,0
16:42:59.760,1,46514,0.421,3
16:42:59.760,2,34993,0.534,0
16:42:59.760,2,34994,0.182,0
16:42:59.760,1,46515,0.699,0
16:42:59.761,0,26285,1.617,1
16:42:59.761,1,46516,0.283,0
16:42:59.761,0,26290,0.519,4
16:42:59.761,0,26291,0.633,0
16:42:59.761,1,46517,0.850,0
16:42:59.761,0,26292,0.390,0
16:42:59.762,1,46518,0.310,0
16:42:59.762,0,26293,0.224,0
16:42:59.762,0,26294,0.282,0
16:42:59.762,2,34995,0.585,0
16:42:59.762,0,26295,0.134,0
16:42:59.762,2,34996,0.679,0
16:42:59.763,1,46519,0.125,0
16:42:59.763,0,26296,0.566,0
16:42:59.763,2,34997,0.348,0
16:42:59.763,2,34998,0.124,0
16:42:59.764,0,26299,1.068,2
16:42:59.764,1,46520,1.303,0
16:42:59.764,1,46521,0.472,0
16:42:59.764,0,26304,0.798,4
16:42:59.764,2,34999,0.578,0
16:42:59.764,0,26305,0.836,0
16:42:59.764,1,46522,0.857,0
16:42:59.765,2,35000,0.580,0
16:42:59.765,0,26306,0.202,0
16:42:59.765,2,35001,0.993,0
16:42:59.765,0,26307,0.179,0
16:42:59.765,1,46523,0.129,0
16:42:59.765,2,35003,0.757,1
16:42:59.766,0,26308,0.293,0
16:42:59.766,2,35005,0.592,1
16:42:59.766,0,26309,0.514,0
16:42:59.767,0,26310,0.375,0
16:42:59.767,1,46524,0.379,0
16:42:59.767,0,26311,0.508,0
16:42:59.767,0,26312,0.514,0
16:42:59.768,0,26313,1.494,0
16:42:59.769,1,46525,0.879,0
16:42:59.769,0,26318,0.617,4
16:42:59.769,2,35006,3.444,0
16:42:59.769,2,35012,0.924,5
16:42:59.769,0,26319,0.822,0
16:42:59.769,2,35013,1.088,0
16:42:59.769,0,26320,0.543,0
16:42:59.770,1,46528,0.950,2
16:42:59.770,1,46529,0.965,0
16:42:59.770,0,26321,0.590,0
16:42:59.770,0,26322,0.143,0
16:42:59.770,2,35014,0.183,0
16:42:59.770,2,35015,0.200,0
16:42:59.770,0,26323,0.178,0
16:42:59.770,0,26324,0.232,0
16:42:59.771,0,26325,0.179,0
16:42:59.771,0,26326,0.182,0
16:42:59.771,1,46530,0.263,0
16:42:59.771,2,35016,0.693,0
16:42:59.771,0,26327,0.245,0
16:42:59.771,2,35017,0.630,0
16:42:59.771,1,46531,0.290,0
16:42:59.772,2,35018,0.780,0
16:42:59.772,1,46532,0.273,0
16:42:59.772,0,26328,0.189,0
16:42:59.772,2,35019,0.255,0
16:42:59.772,2,35020,0.249,0
16:42:59.772,1,46533,0.123,0
16:42:59.773,2,35021,0.339,0
16:42:59.773,0,26329,0.885,0
16:42:59.773,2,35022,0.309,0
16:42:59.773,0,26331,0.630,1
16:42:59.773,0,26332,0.249,0
16:42:59.773,2,35023,0.414,0
16:42:59.774,2,35024,0.914,0
16:42:59.775,2,35028,1.448,3
16:42:59.775,2,35035,0.395,6
16:42:59.775,0,26333,2.401,0
16:42:59.775,2,35036,0.343,0
16:42:59.775,0,26335,0.252,1
16:42:59.776,1,46534,2.905,0
16:42:59.776,2,35037,0.348,0
16:42:59.776,1,46548,0.797,13
16:42:59.776,0,26336,0.819,0
16:42:59.776,1,46549,0.681,0
16:42:59.776,2,35038,0.437,0
16:42:59.776,0,26341,0.339,4
16:42:59.776,0,26342,0.319,0
16:42:59.776,2,35039,0.071,0
16:42:59.776,1,46551,0.529,1
16:42:59.777,0,26343,0.215,0
16:42:59.777,2,35040,0.162,0
16:42:59.777,0,26344,0.164,0
16:42:59.777,1,46554,0.553,2
16:42:59.777,1,46555,0.593,0
16:42:59.777,2,35041,0.353,0
16:42:59.777,0,26345,0.251,0
16:42:59.778,2,35042,0.563,0
16:42:59.778,2,35044,0.320,1
16:42:59.778,0,26346,0.067,0
16:42:59.778,2,35045,0.500,0
16:42:59.778,1,46556,0.804,0
16:42:59.778,0,26347,0.734,0
16:42:59.779,0,26352,0.181,4
16:42:59.779,0,26353,0.317,0
16:42:59.779,0,26354,0.156,0
16:42:59.779,1,46557,1.446,0
16:42:59.779,2,35046,0.826,0
16:42:59.779,1,46559,0.320,1
16:42:59.779,1,46560,0.283,0
16:42:59.780,2,35049,0.815,2
16:42:59.780,0,26355,0.834,0
16:42:59.780,2,35052,0.395,2
16:42:59.780,0,26356,0.631,0
16:42:59.780,1,46561,0.254,0
16:42:59.780,0,26357,0.494,0
16:42:59.780,1,46562,0.046,0
16:42:59.780,2,35053,0.633,0
16:42:59.780,2,35054,0.122,0
16:42:59.781,2,35055,0.204,0
16:42:59.781,1,46563,0.867,0
16:42:59.781,1,46564,0.952,0
16:42:59.781,2,35056,0.911,0
16:42:59.782,2,35058,0.411,1
16:42:59.782,0,26358,1.483,0
16:42:59.782,2,35059,0.507,0
16:42:59.782,0,26365,0.722,6
16:42:59.782,2,35060,0.245,0
16:42:59.782,1,46566,1.585,1
16:42:59.782,0,26366,1.200,0
16:42:59.783,0,26370,0.574,3
16:42:59.783,0,26371,0.686,0
16:42:59.783,0,26372,0.615,0
16:42:59.783,2,35061,0.748,0
16:42:59.783,1,46567,2.393,0
16:42:59.784,2,35062,0.668,0
16:42:59.784,1,46569,1.057,1
16:42:59.784,2,35063,0.569,0
16:42:59.784,0,26373,0.184,0
16:42:59.784,2,35064,0.446,0
16:42:59.784,2,35065,0.084,0
16:42:59.784,1,46571,0.817,1
16:42:59.784,1,46575,0.132,3
16:42:59.784,0,26374,0.396,0
16:42:59.785,0,26375,0.540,0
16:42:59.785,1,46576,0.645,0
16:42:59.785,1,46577,0.702,0
16:42:59.785,1,46578,0.457,0
16:42:59.785,1,46579,0.102,0
16:42:59.785,1,46580,0.102,0
16:42:59.786,0,26376,0.889,0
16:42:59.786,0,26377,1.000,0
16:42:59.786,1,46581,0.085,0
16:42:59.786,0,26378,0.599,0
16:42:59.786,2,35066,1.411,0
16:42:59.786,0,26379,0.069,0
16:42:59.786,2,35073,0.531,6
16:42:59.786,2,35074,0.447,0
16:42:59.786,0,26380,0.258,0
16:42:59.786,1,46582,0.090,0
16:42:59.786,2,35075,0.387,0
16:42:59.786,2,35076,0.372,0
16:42:59.787,0,26381,0.199,0
16:42:59.787,2,35077,0.330,0
16:42:59.787,2,35078,0.303,0
16:42:59.787,0,26382,0.519,0
16:42:59.787,1,46583,0.069,0
16:42:59.787,0,26383,0.683,0
16:42:59.788,0,26384,1.116,0
16:42:59.788,1,46584,0.471,0
16:42:59.788,1,46585,0.423,0
16:42:59.788,2,35079,1.448,0
16:42:59.788,1,46586,0.512,0
16:42:59.789,1,46587,0.382,0
16:42:59.789,1,46588,0.403,0
16:42:59.789,2,35083,1.225,3
16:42:59.789,1,46591,0.268,2
16:42:59.789,1,46592,0.260,0
16:42:59.789,0,26385,1.815,0
16:42:59.789,0,26389,0.324,3
16:42:59.790,0,26390,0.470,0
16:42:59.790,1,46593,0.770,0
16:42:59.790,2,35084,1.859,0
16:42:59.790,1,46594,0.622,0
16:42:59.790,0,26391,0.570,0
16:42:59.790,1,46595,0.674,0
16:42:59.790,0,26394,0.503,2
16:42:59.790,1,46596,0.628,0
16:42:59.791,1,46598,0.177,1
16:42:59.791,1,46599,0.199,0
16:42:59.791,0,26397,0.583,2
16:42:59.791,0,26400,0.445,2
16:42:59.791,0,26402,0.313,1
16:42:59.791,1,46600,0.585,0
16:42:59.791,0,26403,0.256,0
16:42:59.791,1,46602,0.302,1
16:42:59.791,1,46603,0.226,0
16:42:59.791,0,26404,0.245,0
16:42:59.791,1,46604,0.224,0
16:42:59.792,1,46605,0.087,0
16:42:59.792,1,46606,0.050,0
16:42:59.792,0,26405,0.355,0
16:42:59.792,0,26406,0.235,0
16:42:59.792,1,46607,0.038,0
16:42:59.792,0,26407,0.255,0
16:42:59.792,0,26408,0.302,0
16:42:59.792,1,46608,0.174,0
16:42:59.792,0,26409,0.170,0
16:42:59.792,0,26410,0.178,0
16:42:59.792,1,46609,0.176,0
16:42:59.792,1,46610,0.136,0
16:42:59.792,0,26411,0.071,0
16:42:59.792,1,46611,0.184,0
16:42:59.793,1,46612,0.077,0
16:42:59.793,0,26412,0.264,0
16:42:59.793,1,46613,0.096,0
16:42:59.793,0,26413,0.192,0
16:42:59.793,1,46614,0.040,0
16:42:59.793,0,26414,0.213,0
16:42:59.793,1,46615,0.055,0
16:42:59.793,0,26415,0.134,0
16:42:59.793,0,26416,0.217,0
16:42:59.793,1,46616,0.136,0
16:42:59.793,0,26417,0.102,0
16:42:59.793,1,46617,0.151,0
16:42:59.793,0,26418,0.157,0
16:42:59.793,0,26419,0.188,0
16:42:59.793,1,46618,0.179,0
16:42:59.794,0,26420,0.281,0
16:42:59.794,1,46619,0.336,0
16:42:59.794,0,26421,0.123,0
16:42:59.794,0,26422,0.125,0
16:42:59.794,1,46620,0.415,0
16:42:59.794,0,26423,0.107,0
16:42:59.794,1,46621,0.306,0
16:42:59.794,1,46622,0.237,0
16:42:59.794,0,26424,0.185,0
16:42:59.794,0,26425,0.196,0
16:42:59.794,0,26428,0.207,2
16:42:59.794,0,26430,0.211,1
16:42:59.795,0,26432,0.205,1
16:42:59.795,0,26434,0.179,1
16:42:59.795,0,26435,0.255,0
16:42:59.795,0,26436,0.250,0
16:42:59.795,0,26437,0.272,0
16:42:59.795,0,26439,0.175,1
16:42:59.795,0,26440,0.253,0
16:42:59.795,0,26441,0.250,0
16:42:59.795,0,26442,0.255,0
16:42:59.796,0,26443,0.254,0
16:42:59.796,0,26444,0.252,0
16:42:59.796,0,26445,0.292,0
16:42:59.796,0,26448,0.205,2
16:42:59.796,0,26450,0.186,1
16:42:59.796,0,26451,0.262,0
16:42:59.796,0,26452,0.254,0
16:42:59.796,0,26453,0.251,0
16:42:59.796,0,26454,0.253,0
16:42:59.796,0,26455,0.256,0
16:42:59.797,0,26457,0.192,1
16:42:59.797,0,26459,0.202,1
16:42:59.797,0,26461,0.188,1
16:42:59.797,0,26462,0.289,0
16:42:59.797,0,26464,0.165,1
16:42:59.797,0,26465,0.203,0
16:42:59.797,0,26466,0.136,0
16:42:59.797,0,26467,0.128,0
16:42:59.797,0,26468,0.131,0
16:42:59.797,0,26470,0.095,1
16:42:59.797,0,26471,0.122,0
16:42:59.797,0,26472,0.187,0
16:42:59.798,1,46623,0.151,0
16:42:59.798,0,26473,0.339,0
16:42:59.798,1,46624,0.178,0
16:42:59.798,1,46625,0.179,0
16:42:59.798,0,26474,0.411,0
16:42:59.798,0,26475,0.256,0
16:42:59.798,1,46626,0.197,0
16:42:59.798,0,26476,0.331,0
16:42:59.798,1,46627,0.255,0
16:42:59.798,0,26478,0.277,1
16:42:59.799,1,46628,0.228,0
16:42:59.799,0,26479,0.510,0
16:42:59.799,1,46629,0.374,0
16:42:59.799,0,26480,0.770,0
16:42:59.799,0,26486,0.196,5
16:42:59.799,0,26488,0.185,1
16:42:59.799,0,26489,0.172,0
16:42:59.799,0,26490,0.248,0
16:42:59.800,0,26491,0.239,0
16:42:59.800,0,26492,0.259,0
16:42:59.800,0,26494,0.169,1
16:42:59.800,0,26495,0.240,0
16:42:59.800,0,26496,0.245,0
16:42:59.800,0,26497,0.257,0
16:42:59.800,0,26498,0.265,0
16:42:59.800,0,26499,0.274,0
16:42:59.800,0,26500,0.280,0
16:42:59.800,0,26502,0.172,1
16:42:59.801,0,26503,0.263,0
16:42:59.801,0,26505,0.188,1
16:42:59.801,0,26507,0.169,1
16:42:59.801,0,26508,0.262,0
16:42:59.801,0,26510,0.177,1
16:42:59.801,0,26511,0.269,0
16:42:59.801,0,26512,0.285,0
16:42:59.801,0,26514,0.170,1
16:42:59.801,0,26515,0.242,0
16:42:59.802,0,26516,0.258,0
16:42:59.802,0,26518,0.166,1
16:42:59.802,0,26519,0.236,0
16:42:59.802,0,26520,0.247,0
16:42:59.802,0,26521,0.249,0
16:42:59.802,0,26522,0.253,0
16:42:59.802,0,26523,0.275,0
16:42:59.802,0,26526,0.231,2
16:42:59.802,0,26530,0.233,3
16:42:59.803,0,26531,0.412,0
16:42:59.803,0,26532,0.167,0
16:42:59.803,2,35085,0.454,0
16:42:59.803,0,26533,0.233,0
16:42:59.803,2,35086,0.590,0
16:42:59.803,0,26534,0.431,0
16:42:59.803,2,35087,0.321,0
16:42:59.803,0,26537,0.362,2
16:42:59.804,2,35088,0.423,0
16:42:59.804,0,26538,0.557,0
16:42:59.804,2,35089,0.362,0
16:42:59.804,0,26540,0.296,1
16:42:59.804,0,26541,0.293,0
